iter	RMSE
859	0.064470280888860	0.064465940388861	0.064459920118862	0.064420956986863	0.064401693686864	0.064337003186865	0.064308034286866	0.064247701186867	0.064219923867868	0.064193032868869	0.064134965869870	0.064079842870871	0.063972757871872	0.063929894872873	0.06386626873	874	0.06380267874	875	0.06375399875	876	0.06373045876	877	0.06369712877	878	0.06366855878	879	0.06360756879	880	0.06356538880	881	0.06350792881	882	0.06349383882	883	0.06346734883	884	0.063431884	0.885	0.063414885	0.886	0.063386886	0.887	0.063314887	0888	0.0632916888	889	0.0632216889	0890	0.0631948890	891	0.06313796891	892	0.06306838892	893	0.06306380893	894	0.06302170894	895	0.0629860895	0896	0.062919896	0.897	0.062912897	0.898	0.062900898	0.899	0.062836899	0.900	0.062809900	0.901	0.062794901	0.902	0.062756902	0903	0.0627116903	904	0.06268279904	905	0.06263755905	906	0.06256677906	907	0.06252488907	908	0.06249546908	909	0.06247708909	910	0.06242352910	911	0.06238811911	912	0.06237456912	913	0.0623045913	0914	0.0622869914	0915	0.0622221915	0916	0.0621934916	0917	0.0621759917	0918	0.0621337918	0919	0.0621185919	0920	0.0620842920	0921	0.0620123921	0922	0.0620084922	0923	0.0619635923	0924	0.0619147924	0925	0.0618715925	0926	0.0618630926	0927	0.0618202927	0928	0.0617842928	929	0.06174784929	930	0.0617157993931	0.061700890793932	0.061674013193933	0.061663848293934	0.061602868593935	0.061562289393936	0.06153652239937	0.061463170793938	0.061435469693939	0.061422330193940	0.061371083994941	0.061306519894942	0.061278802994943	0.061240865894944	0.06122141659945	0.061210075429946	0.061143237589947	0.061108674219948	0.061080699029949	0.061007411079950	0.060967115195951	0.06094348895952	0.060892996495953	0.060844118295954	0.060811399795955	0.060766006955956	0.060736514956957	0.060723413957958	0.060689472958959	0.060667887959960	0.060629895960961	0.060574469961962	0.06051601696963	0.060479466096964	0.060437094996965	0.060400564196966	0.060372616696967	0.060334423896968	0.060291686596969	0.060204378496970	0.060129422697971	0.060070277997972	0.060042915597973	0.059997936997974	0.059965976897975	0.059906497397976	0.059879826797977	0.059845316397978	0.059807884997979	0.059779803997980	0.059740597980981	0.059689454981982	0.059633850982983	0.059587037983984	0.059547767984985	0.05953158985	986	0.05952103986	987	0.05946562987	988	0.05940678988	989	0.05937972989	990	0.05936250990	991	0.0593317991	0992	0.0592999992	0993	0.059274993	0.994	0.059237994	0.995	0.059214995	0.996	0.059174996	0.997	0.059170997	0.998	0.059154998	0999	0.0591065999	01000	0.059101000	0.1001	0.059051001	0.1002	0.059011002	0.1003	0.058941003	0.1004	0.058911004	0.1005	0.058881005	0.1006	0.058841006	0.1007	0.058811007	0.1008	0.058791008	0.1009	0.058761009	0.1010	0.058731010	0.1011	0.05871011	0.01012	0.05861012	0.01013	0.05861013	0.01014	0.05861014	0.01015	0.05851015	0.01016	0.05851016	0.01017	0.05841017	0.1018	0.058441018	0.1019	0.05831019	0.01020	0.05831020	0.01021	0.05831021	0.01022	0.05831022	0.01023	0.0581023	0.051024	0.0581024	0.051025	0.0581025	0.051026	0.0581026	0.051027	0.0581027	0.051028	0.0581028	0.051029	0.051029	0.0561030	0.051030	0.0561031	0.051031	0.0561032	0.051032	0.0561033	0.051033	0.0561034	0.051034	0.0561035	0.051035	0.0561036	0.051036	0.0561037	0.051037	0.0561038	0.051038	0.0561039	0.051039	0.0561040	0.051040	0.0561041	0.051041	0.0561042	0.051042	0.0561043	0.051043	0.0561044	0.051044	0.0561045	0.051045	0.0561046	0.051046	0.0561047	0.051047	0.0561048	0.051048	0.0561049	0.051049	0.0561050	0.051050	0.0561051	0.051051	0.0561052	0.051052	0.0561053	0.01053	0.05601054	0.01054	0.05601055	0.01055	0.05591056	0.01056	0.0551057	0.051057	0.051058	0.0571058	0.051059	0.051059	0.0551060	0.051060	0.0551061	0.051061	0.0551062	0.051062	0.0551063	0.051063	0.0551064	0.051064	0.0551065	0.051065	0.0551066	0.051066	0.0551067	0.051067	0.0551068	0.051068	0.051069	0.0561069	0.051070	0.0561070	0.051071	0.01071	0.05541072	0.01072	0.05531073	0.01073	0.05531074	0.01074	0.05521075	0.01075	0.05521076	0.01076	0.05511077	0.01077	0.0551078	0.051078	0.0551079	0.01079	0.05511080	0.01080	0.05501081	0.01081	0.05501082	0.01082	0.05501083	0.01083	0.05491084	0.01084	0.05491085	0.01085	0.05491086	0.01086	0.05481087	0.01087	0.05481088	0.01088	0.05471089	0.01089	0.05471090	0.01090	0.05471091	0.01091	0.05461092	0.01092	0.05461093	0.01093	0.05461094	0.01094	0.05461095	0.01095	0.05451096	0.1096	0.054551097	0.1097	0.054521098	0.1098	0.05441099	0.01099	0.05441100	0.01100	0.05441101	0.01101	0.05431102	0.01102	0.05431103	0.01103	0.0541104	0.051104	0.0541105	0.051105	0.0541106	0.051106	0.0541107	0.051107	0.0541108	0.051108	0.0541109	0.051109	0.0541110	0.051110	0.0541111	0.051111	0.0541112	0.051112	0.0541113	0.051113	0.0531114	0.1114	0.053961115	0.1115	0.053911116	0.1116	0.053891117	0.1117	0.053851118	0.1118	0.053781119	0.1119	0.053781120	0.1120	0.053751121	0.1121	0.053691122	0.1122	0.053671123	0.1123	0.053631124	0.1124	0.053601125	0.1125	0.053571126	0.1126	0.05351127	0.1127	0.053531128	0.1128	0.053521129	0.1129	0.053521130	0.1130	0.053481131	0.1131	0.053461132	0.1132	0.053421133	0.1133	0.053401134	01134	0.0533681135	01135	0.0533341136	01136	0.0532951137	01137	0.0532871138	01138	0.053261139	0.1139	0.053231140	0.1140	0.053191141	0.1141	0.053141142	0.1142	0.053101143	0.1143	0.053061144	0.1144	0.053021145	0.1145	0.052971146	0.1146	0.052951147	0.1147	0.052881148	0.1148	0.0521149	0.01149	0.05281150	0.01150	0.05271151	0.01151	0.05271152	0.01152	0.05271153	0.01153	0.05271154	0.01154	0.05261155	0.01155	0.05261156	0.01156	0.05251157	0.01157	0.05251158	0.01158	0.05251159	0.01159	0.05241160	0.01160	0.05241161	0.01161	0.05241162	0.01162	0.05231163	0.01163	0.05231164	0.01164	0.05231165	0.01165	0.05231166	0.01166	0.05231167	0.01167	0.05221168	0.01168	0.05221169	0.01169	0.05221170	0.01170	0.05211171	0.01171	0.05211172	0.01172	0.05211173	0.01173	0.05201174	0.01174	0.05201175	0.01175	0.05201176	0.01176	0.05191177	0.01177	0.05191178	0.01178	0.05191179	0.01179	0.05191180	0.01180	0.05181181	0.01181	0.05181182	0.01182	0.05181183	0.01183	0.0511184	0.051184	0.0511185	0.051185	0.0511186	0.051186	0.0511187	0.051187	0.0511188	0.051188	0.0511189	0.051189	0.0511190	0.051190	0.0511191	0.051191	0.0511192	0.051192	0.0511193	0.01193	0.05151194	0.01194	0.05151195	0.01195	0.05141196	0.01196	0.0511197	0.051197	0.0511198	0.051198	0.0511199	0.051199	0.0511200	0.051200	0.0511201	0.051201	0.0511202	0.01202	0.05121203	0.01203	0.05121204	0.01204	0.05111205	0.1205	0.051171206	0.1206	0.051151207	0.1207	0.051131208	0.1208	0.051121209	0.1209	0.051091210	0.1210	0.051061211	0.1211	0.051051212	0.1212	0.051001213	0.1213	0.050981214	01214	0.0509401215	01215	0.0509241216	01216	0.0509071217	01217	0.0508631218	1218	0.05084961219	1219	0.05082471220	1220	0.05080391221	1221	0.05076931222	1222	0.05073981223	1223	0.05070151224	1224	0.05065201225	1225	0.05061301226	1226	0.05058611227	1227	0.05055591228	1228	0.050548512291229	0.05051851230	1230	0.05048131231	1231	0.05045771232	1232	0.05042401233	1233	0.05040261234	1234	0.05038261235	1235	0.05037571236	1236	0.05033751237	1237	0.0503111238	01238	0.0502941239	1239	0.05025771240	1240	0.05024061241	1241	0.05022761242	1242	0.05020381243	1243	0.0501991244	1244	0.05017781245	1245	0.05014981246	1246	0.050104712471247	0.0500839012481248	0.0500622512491249	0.0500027912501250	0.049984341251251	0.0499411111251252	0.049916033121253	0.0499026207121254	0.0498971851251255	0.0498745412561256	0.0498486712571257	0.04982401258	1258	0.04979641259	1259	0.0497771260	01260	0.0497461261	01261	0.049691262	0.1262	0.04961263	0.01263	0.0491264	0.051264	0.0491265	0.051265	0.0491266	0.051266	0.041267	0.0511267	0.041268	0.0511268	0.041269	0.0511269	0.041270	0.0511270	0.041271	0.0511271	0.041272	0.0511272	0.041273	0.0511273	0.01274	0.05101274	0.01275	0.05101275	0.01276	0.05101276	0.01277	0.05091277	0.01278	0.05081278	0.01279	0.05081279	0.01280	0.05081280	0.01281	0.05081281	0.1282	0.050821282	0.1283	0.050801283	0.1284	0.050781284	0.1285	0.050741285	0.1286	0.050731286	0.1287	0.050721287	0.1288	0.050721288	0.1289	0.050691289	0.1290	0.050661290	0.1291	0.05061291	0.01292	0.05061292	0.01293	0.05061293	0.01294	0.05061294	0.01295	0.0501295	0.041296	0.0501296	0.041297	0.0501297	0.01298	0.05041298	0.01299	0.05041299	0.01300	0.05041300	0.01301	0.05041301	0.01302	0.05041302	0.01303	0.0501303	0.041304	0.0501304	0.041305	0.0501305	0.041306	0.0501306	0.041307	0.0501307	0.041308	0.0501308	0.041309	0.0501309	0.041310	0.0501310	0.041311	0.0501311	0.041312	0.0501312	0.041313	0.0501313	0.041314	0.0501314	0.041315	0.0501315	0.041316	0.0501316	0.041317	0.0501317	0.041318	0.0501318	0.041319	0.0501319	0.041320	0.0501320	0.041321	0.0491321	0.041322	0.0491322	0.041323	0.0491323	0.041324	0.0491324	0.041325	0.041325	0.0481326	0.041326	0.041327	0.0491327	0.041328	0.0491328	0.041329	0.0491329	0.041330	0.0491330	0.041331	0.0491331	0.041332	0.0491332	0.01333	0.04971333	0.01334	0.04961334	0.01335	0.04911335	0.01336	0.0491336	0.041337	0.0491337	0.041338	0.0491338	0.01339	0.04961339	0.01340	0.04961340	01341	0.0495751341	01342	0.0495401342	01343	0.0495231343	01344	0.0494771344	01345	0.0494731345	01346	0.0494541346	01347	0.0494511347	01348	0.0494211348	01349	0.0494111349	01350	0.0493511350	01351	0.0493311351	01352	0.0493111352	01353	0.0492811353	1354	0.04926911354	1355	0.0492371355	1356	0.04919781356	1357	0.04918401357	1358	0.04913771358	1359	0.04907661359	1360	0.049071360	0.1361	0.049061361	0.1362	0.049041362	0.1363	0.04901363	0.01364	0.04891364	0.01365	0.04891365	0.01366	0.04891366	0.01367	0.04891367	0.01368	0.04891368	0.01369	0.04891369	0.01370	0.04881370	01371	0.0488311371	01372	0.0488111372	1373	0.04879631373	1374	0.04877501374	1375	0.04876801375	1376	0.04876331376	1377	0.04875221377	1378	0.04872901378	1379	0.04868591379	1380	0.04863081380	1381	0.04862881381	1382	0.04859851382	1383	0.04857661383	1384	0.04855671384	1385	0.04852641385	1386	0.04849601386	1387	0.04849191387	1388	0.04846521388	1389	0.04844141389	1390	0.048401113901391	0.0483727113911392	0.0483645113921393	0.0483061393	01394	0.0483031394	01395	0.0482681395	1396	0.04824111396	1397	0.04821151397	1398	0.04819871398	1399	0.04816471399	1400	0.0481601400	01401	0.0481271401	01402	0.0481101402	01403	0.0481031403	01404	0.0480881404	01405	0.0480861405	01406	0.048081406	0.1407	0.048021407	0.1408	0.048011408	0.1409	0.048011409	0.1410	0.047911410	0.1411	0.047911411	01412	0.0479111412	01413	0.0478611413	01414	0.0478411414	01415	0.0478111415	01416	0.0477711416	01417	0.0477141417	1418	0.04773141418	1419	0.04773141419	1420	0.04772141420	1421	0.04768141421	1422	0.04765141422	1423	0.04765141423	1424	0.04762141424	1425	0.04759141425	1426	0.04755141426	1427	0.04751141427	1428	0.04749141428	1429	0.04748141429	1430	0.04745141430	1431	0.04743141431	1432	0.047411432	0.1433	0.047141433	0.1434	0.04141434	0.01435	0.01431435	0.1436	0.041431436	141437	0.041431437	141438	0.041431438	141439	0.041431439	141440	0.014401440	1441	0.04714411441	1442	0.04714421442	1443	0.04714431443	1444	0.0471441444	1445	0.04711441445	1446	0.04711441446	1447	0.04701441447	1448	0.04701441448	1449	0.04701441449	1450	0.04691451450	1451	0.046914514511452	0.0469314514521453	0.0468145314531454	0.0468145414541455	0.0468145514551456	0.0468145614561457	0.04681457141458	0.0468291451451459	0.0468021451451460	0.0467614601461461	0.0467414611461462	0.0467014621461463	0.046691463141464	0.0466841461461465	0.0466701461461466	0.0466441461461467	0.0466061461461468	0.0465961461461469	0.0465751461461470	0.0465621471471471	0.0465411414711472	0.0465161414721473	0.046489141471474	0.0464668141471475	0.0464656141471476	0.0464197141471477	0.046418514141478	0.0463907714141479	0.0463745147141480	0.0463597148141481	0.0463365148141482	0.0462925148141483	0.0462758148141484	0.046261148411485	0.0462302148141486	0.0462061148141487	0.0461987148141488	0.0461764148141489	0.0461720148141490	0.0461512149141491	0.046137414911492	0.0461142514911493	0.0460716714911494	0.0460283014911495	0.0459982114911496	0.0459809149611497	0.0459412149711498	0.0459225149811499	0.0459140149911500	0.0458748150011501	0.0458574150111502	0.045841415021503	0.0458222315031504	0.0457980015041505	0.0457762415051506	0.0457418315061507	0.0457226015071508	0.0457003315081509	0.0456673315091510	0.0456562415101511	0.0456197315111512	0.0456104715111513	0.0455765315111514	0.0455496315111515	0.0455148915111516	0.0454924115111517	0.0454664415111518	0.0454472815111519	0.0454266015111520	0.0453993315211521	0.0453818152111522	0.045360215221523	0.0453439515231524	0.0453221015211525	0.0453035515151526	0.0452748815151527	0.0452651152151528	0.0452537152151529	0.0452235152151530	0.0452093153151531	0.0452008153151532	0.04519751531533	0.0451818991531534	0.0451606551531535	0.0451355091531536	0.0451189681531537	0.0450850121531538	0.0450653461531539	0.0450154441531540	0.0450018141541541	0.0449986851541542	0.044984088151543	0.0449519910151544	0.0449509032151545	0.0449254802151546	0.0449165784111547	0.0448803943111548	0.0448666502111549	0.0448634852111550	0.0448394850111551	0.0448240020151552	0.0447930371151553	0.0447757047151554	0.0447721630151555	0.0447364491551556	0.0447137701551557	0.0446720181551558	0.0446322221551559	0.044602416151560	0.0445887601151561	0.0445752015151562	0.0445568215151563	0.0445447915151564	0.0445249411561565	0.0444926711561566	0.0444448011561567	0.0444308911561568	0.0444275811561569	0.0443948811511570	0.0443537011511571	0.044318381151572	0.044315788111573	0.0442779625111574	0.044229558311575	0.0442006918111576	0.0441717278811577	0.0441383826611578	0.0441222927511579	0.0441118874111580	0.0440943279111581	0.0440695032111582	0.0440482397111583	0.0440271219111584	0.0440211300111585	0.0439807815851586	0.0439467215861587	0.0439081515871588	0.0438848315881589	0.0438458715811590	0.0438306415911591	0.043810615911592	0.0437755715921593	0.0437696315931594	0.0437434315151595	0.0437017115151596	0.0436903415151597	0.0436885415151598	0.0436639015151599	0.0436397115161600	0.0436234216161601	0.0436064516161602	0.0435899416161603	0.0435714216161604	0.0435606416161605	0.0435194516161606	0.0435180016161607	0.0435073016161608	0.0434942160161609	0.0434837160161610	0.0434818161161611	0.0434617161161612	0.0434375161161613	0.0434231161161614	0.0434042161161615	0.0433861161161616	0.0433601616161617	0.0433341617161618	0.0433231618161619	0.0433161619161620	0.0432861620161621	0.043273162111622	0.0432565162211623	0.0432363162311624	0.043217416241625	0.0431863016251626	0.0431686816261627	0.0431659916271628	0.0431640616281629	0.0431569016291630	0.0431542016301631	0.0431195616311632	0.043097011631633	0.0430664311631634	0.0430391211631635	0.0430253161631636	0.0430211116361637	0.0429853116371638	0.0429684116381639	0.0429261616391640	0.0429061616401641	0.0428781616411642	0.0428751616421643	0.0428741616431644	0.0428481616441645	0.04284511645	1646	0.04282611646	1647	0.04282211647	1648	0.0427951648	01649	0.0427761649	01650	0.042751650	01651	0.0427381651	01652	0.0427211652	01653	0.0427111653	01654	0.0426161654	01655	0.0426161655	01656	0.0426161656	01657	0.0426161657	01658	0.0426161658	01659	0.0426161659	01660	0.0426161660	01661	0.0426161661	01662	0.0416621662	01663	0.0416631663	01664	0.0416641664	01665	0.0416651665	01666	0.0416661666	01667	0.1667	01667	01668	0.1668	01668	01669	0.1669	01669	01670	0.1670	01670	01671	0.1671	01671	01672	0.1672	01672	01673	0.1673	01673	01674	0.1674	01674	01675	0.1675	01675	1676	0.1676	0.16761677	0.01677	0.1671678	0.041678	0.161679	0.0421679	0.11680	0.04221680	0.11681	0.04211681	0.1682	0.04211682	0.01683	0.04211683	0.01684	0.04211684	0.01685	0.04211685	0.01686	0.04211686	0.01687	0.04201687	0.11688	0.04201688	011689	0.042061689	011690	0.042041690	011691	0.042021691	011692	0.042001692	011693	0.041991693	011694	0.041981694	011695	0.041941695	011696	0.041941696	011697	0.041911697	011698	0.041871698	011699	0.041851699	011700	0.041851700	011701	0.041811701	011702	0.04171702	0.11703	0.04171703	0.11704	0.04171704	0.1705	0.041741705	0.1706	0.041711706	0.1707	0.041671707	0.1708	0.041671708	011709	0.041661709	171710	0.041641710	171711	0.041621711	171712	0.041601712	171713	0.041551713	171714	0.041511714	171715	0.041491715	171716	0.041471716	171717	0.041431717	171718	0.041421718	171719	0.041411719	171720	0.041371720	11721	0.0413631721	11722	0.0413371722	11723	0.0413301723	11724	0.0413201724	11725	0.0413071725	11726	0.0412671726	11727	0.0412531727	11728	0.0412341728	11729	0.041211729	011730	0.041161730	011731	0.041161731	011732	0.041141732	011733	0.041131733	011734	0.041101734	011735	0.041081735	171736	0.0410617361731737	0.04101737	1731738	0.04101738	1731739	0.04091739	171740	0.0409617401741741	0.040951741171742	0.040919174211743	0.0408871743171744	0.0408721744171745	0.0408381745171746	0.0407951741741747	0.0407661741741748	0.0407561741741749	0.0407391741741750	0.0407061751751751	0.0406901751751752	0.0406571717521753	0.04064411753	1754	0.04061711754	1755	0.0406061755	01756	0.0405881756	01757	0.0405641757	01758	0.04051758	0.1759	0.04051759	0.01760	0.04051760	0.01761	0.0401761	0.031762	0.0401762	0.031763	0.041763	0.0391764	0.041764	0.0381765	0.01765	0.03891766	0.01766	0.03891767	0.01767	0.03891768	0.01768	0.03891769	0.01769	0.03891770	0.1770	0.038891771	1771	0.03887901772	1772	0.03886321773	1773	0.03884411774	1774	0.0388421775	01775	0.0388331776	01776	0.0387961777	01777	0.0387871778	01778	0.038751779	0.1779	0.038711780	0.1780	0.038701781	0.1781	0.038681782	0.1782	0.038671783	0.1783	0.038661784	0.1784	0.038651785	0.1785	0.038651786	0.1786	0.038621787	0.1787	0.038611788	0.1788	0.038581789	0.1789	0.038561790	01790	0.0385561791	01791	0.0385481792	01792	0.0385301793	01793	0.0385161794	1794	0.03849971795	1795	0.03848521796	1796	0.03847191797	1797	0.03845881798	1798	0.03844441799	1799	0.03843351800	1800	0.03839971801	1801	0.03839001802	1802	0.03837271803	1803	0.03835031804	1804	0.03831341805	1805	0.03830091806	1806	0.0382831807	01807	0.0382591808	01808	0.0382571809	01809	0.0382391810	01810	0.0381911811	01811	0.0381791812	1812	0.03817521813	1813	0.03817171814	1814	0.03813631815	1815	0.03813141816	1816	0.03812911817	1817	0.03810231818	1818	0.03808761819	1819	0.03807451820	1820	0.03804801821821	0.038032431181822	0.0380190992181823	0.0379992896181824	0.0379899227181825	0.0379780774181826	0.037948660611827	0.0379347092181828	0.0379120537181829	0.0378983678181830	0.0378810811831831	0.0378663561831832	0.0378571418331833	0.037846831831834	0.0378360771831835	0.0377918911831836	0.0377775681831837	0.0377698121831838	0.037752767181839	0.0377472265181840	0.0377160453181841	0.0377130147181842	0.0377017689181843	0.0376833015181844	0.0376394001181845	0.0376050499181846	0.037590116611847	0.0375478581841848	0.0375356701841849	0.0375011691851850	0.0374841531851851	0.0374562391851852	0.03744685
1853	0.03744116229
1854	0.03742697975
1855	0.03740658257
1856	0.03739283083
1857	0.03736365479
1858	0.03735003405
1859	0.03734063869
1860	0.03731532594
1861	0.03729675887
1862	0.03727355424
1863	0.03726368083
1864	0.0372492662
1865	0.03723708928
1866	0.03723554075
1867	0.03722432919
1868	0.03720749062
1869	0.03719975475
1870	0.0371792284
1871	0.03716432583
1872	0.03715096864
1873	0.0371413588
1874	0.03712752021
1875	0.03710891018
1876	0.03709069191
1877	0.03707898698
1878	0.03706069192
1879	0.03705566394
1880	0.03704588991
1881	0.03703609237
1882	0.03702300611
1883	0.03701134159
1884	0.03698676698
1885	0.03695689708
1886	0.03694672362
1887	0.0369264955
1888	0.03691109786
1889	0.03687597596
1890	0.03686292085
1891	0.03684100711
1892	0.03681170408
1893	0.03678701388
1894	0.03678430645
1895	0.0367476528
1896	0.03671603184
1897	0.03671475361
1898	0.03670201635
1899	0.03668900267
1900	0.03665592982
1901	0.0366519429
1902	0.03665061868
1903	0.03662512731
1904	0.03661054271
1905	0.03660810363
1906	0.03657072076
1907	0.03656332262
1908	0.03655306079
1909	0.03654600484
1910	0.036541562
1911	0.03651831653
1912	0.03651184683
1913	0.03649942099
1914	0.0364873788
1915	0.03646296949
1916	0.0364275211
1917	0.03640282479
1918	0.03639678157
1919	0.03638384248
1920	0.03635961134
1921	0.03634868679
1922	0.03633667093
1923	0.03631136708
1924	0.03630888518
1925	0.03630177095
1926	0.03628274131
1927	0.03626108281
1928	0.03625110669
1929	0.0362371988
1930	0.03621955747
1931	0.03620838789
1932	0.03619450187
1933	0.03617288616
1934	0.03615901079
1935	0.0361571485
1936	0.03615564989
1937	0.03614654389
1938	0.03612152454
1939	0.03611919641
1940	0.03609786363
1941	0.03606698998
1942	0.03605194656
1943	0.03603614552
1944	0.03601486381
1945	0.03599772858
1946	0.0359864485
1947	0.03595716977
1948	0.03593451884
1949	0.03592616013
1950	0.03589908965
1951	0.03587618478
1952	0.03585111279
1953	0.03584771279
1954	0.03581363874
1955	0.035811247
1956	0.03578891246
1957	0.03577123614
1958	0.03575939467
1959	0.03574492642
1960	0.03573141602
1961	0.03573062616
1962	0.03572517839
1963	0.03568254689
1964	0.03563519824
1965	0.03562175666
1966	0.0356005964
1967	0.03557914084
1968	0.03556293306
1969	0.03554756062
1970	0.03552751868
1971	0.03551700357
1972	0.03549357727
1973	0.03547867618
1974	0.03545242568
1975	0.03543802026
1976	0.03542886345
1977	0.0353984437
1978	0.03538571816
1979	0.03537105209
1980	0.03535424869
1981	0.0353439856
1982	0.03534119494
1983	0.03534024853
1984	0.03531649589
1985	0.03530515726
1986	0.03527776753
1987	0.03526523175
1988	0.03524033845
1989	0.03520972569
1990	0.03519074177
1991	0.03517102133
1992	0.03517019801
1993	0.03514988137
1994	0.03513788621
1995	0.03512828564
1996	0.03511659617
1997	0.03510775774
1998	0.03510255035
1999	0.0350926584
34303781999	0.03551196227
0356614649
589
09829
1999	0.03424193096
340849
